district,year,lnavgsalary_cpi,oncycle,lnenrollment,lnt1_cpi,teachers_avg_yrs_exper,ami_pc,asian_pc,black_pc,hisp_pc
4815540,2005,10.757123947143555,0,6.8189239501953125,20.69400405883789,15.430000305175781,0.0032786885276436806,0.0010928962146863341,0.017486339434981346,0.6142076253890991
4815540,2006,10.804938316345215,0,6.869014263153076,21.073976516723633,15.84000015258789,0.0020790020935237408,0.003118503140285611,0.02286902256309986,0.6268191337585449
4815540,2007,10.802727699279785,0,6.889591217041016,21.315521240234375,14.9399995803833,0.0020366599783301353,0.0030549897346645594,0.030549898743629456,0.6405295133590698
4815540,2008,10.813961029052734,0,6.932447910308838,21.33628273010254,15.9399995803833,0.0019512195140123367,0.0019512195140123367,0.03219512104988098,0.6439024209976196
4815540,2009,10.834296226501465,0,6.9137372970581055,21.514841079711914,15.600000381469727,0.001988071482628584,0.001988071482628584,0.03677932545542717,0.6570576429367065
4815570,2003,10.49292278289795,0,4.672828674316406,17.67141342163086,6.710000038146973,0,0,0,0.11214952915906906
4815570,2004,10.491434097290039,0,4.744932174682617,17.72416877746582,9.3100004196167,0,0,0,0.1826086938381195
4815570,2005,10.48335075378418,0,4.488636493682861,17.767972946166992,9,0,0,0.01123595517128706,0.12359550595283508
4815570,2006,10.59217643737793,0,4.709530353546143,17.770910263061523,11.319999694824219,0,0,0.009009009227156639,0.18018017709255219
4815570,2007,10.561068534851074,0,4.574710845947266,17.82682991027832,11.390000343322754,0,0,0,0.15463916957378387
4815570,2008,10.524601936340332,0,4.477336883544922,17.90162467956543,11.069999694824219,0,0,0,0.20454545319080353
4815570,2009,10.572578430175781,0,4.682131290435791,18.026973724365234,11,0,0,0,0.20370370149612427
4815600,2003,10.669876098632812,0,6.46146821975708,18.403715133666992,15.739999771118164,0.0015625000232830644,0,0.00937500037252903,0.10781250149011612
4815600,2004,10.654823303222656,0,6.439350605010986,18.488603591918945,16.549999237060547,0.00159744406118989,0,0.00958466436713934,0.103833869099617
4815600,2005,10.627779960632324,0,6.436150550842285,18.5707950592041,17.100000381469727,0.006410256493836641,0,0.004807692486792803,0.10256410390138626
4815600,2006,10.659518241882324,0,6.426488399505615,18.620532989501953,16.540000915527344,0.008090615272521973,0,0.008090615272521973,0.10841424018144608
4815600,2007,10.634459495544434,0,6.440946578979492,18.660921096801758,14.84000015258789,0.007974481210112572,0.0015948963118717074,0.003189792623743415,0.09728867560625076
4815600,2008,10.626727104187012,0,6.373319625854492,18.63383674621582,15.979999542236328,0.00853242352604866,0,0.0034129691775888205,0.08020477741956711
4815600,2009,10.619403839111328,0,6.401916980743408,18.713722229003906,16.149999618530273,0.011608623899519444,0.0033167495857924223,0.008291874080896378,0.06965173780918121
4815720,2003,10.611498832702637,0,7.431891918182373,19.53573226928711,13.100000381469727,0.006512729451060295,0.002960331505164504,0.584369421005249,0.1361752450466156
4815720,2004,10.583446502685547,0,7.383989334106445,19.524938583374023,12.869999885559082,0.0024844720028340816,0.0037267080042511225,0.560869574546814,0.13975155353546143
4815720,2005,10.539230346679688,0,7.388946056365967,19.512474060058594,12.630000114440918,0.0024721878580749035,0.004326328635215759,0.55562424659729,0.16440048813819885
4815720,2006,10.679157257080078,0,7.325149059295654,19.553884506225586,12.869999885559082,0.007246376946568489,0.005928853526711464,0.5480895638465881,0.17852437496185303
4815720,2007,10.639134407043457,0,7.312553405761719,19.55583381652832,12.180000305175781,0.005336891394108534,0.0073382253758609295,0.5323548913002014,0.2028018683195114
4815720,2008,10.624103546142578,0,7.322510242462158,19.664474487304688,12.300000190734863,0.0033025098964571953,0.010568032041192055,0.5224570631980896,0.20277410745620728
4815720,2009,10.613165855407715,0,7.282073497772217,19.835718154907227,12.380000114440918,0.0013755158288404346,0.011004126630723476,0.5089408755302429,0.23039889335632324
4815750,2003,10.788064002990723,0,8.361241340637207,20.551834106445312,11.5600004196167,0.002337540965527296,0.003740065498277545,0.23211781680583954,0.1526414155960083
4815750,2004,10.763392448425293,0,8.405143737792969,20.574892044067383,11.170000076293945,0.001789709203876555,0.003803132101893425,0.23064877092838287,0.168008953332901
4815750,2005,10.746622085571289,0,8.428143501281738,20.62801170349121,10.710000038146973,0.002186270197853446,0.00480979448184371,0.21862702071666718,0.18605159223079681
4815750,2006,10.763601303100586,0,8.458503723144531,20.698095321655273,11.359999656677246,0.001484623528085649,0.0046659596264362335,0.22057263553142548,0.20127253234386444
4815750,2007,10.756717681884766,1,8.493720054626465,20.804874420166016,10.6899995803833,0.0028665028512477875,0.003890253836289048,0.21130220592021942,0.22072072327136993
4815750,2008,10.761513710021973,1,8.516793251037598,20.854022979736328,10.630000114440918,0.0030012005008757114,0.004001600667834282,0.2022809088230133,0.24149659276008606
4815750,2009,10.77839183807373,1,8.523970603942871,20.956754684448242,10.680000305175781,0.0031783869490027428,0.004568931180983782,0.19864918291568756,0.25288042426109314
4815810,2003,10.6366548538208,0,5.991464614868164,18.18600845336914,13.140000343322754,0.009999999776482582,0,0,0.09000000357627869
4815810,2004,10.610651969909668,0,5.92958927154541,18.141319274902344,14.170000076293945,0.007978723384439945,0,0,0.07446808367967606
4815810,2005,10.593338966369629,0,5.945420742034912,18.136568069458008,13.789999961853027,0.010471204295754433,0,0,0.08115183562040329
4815810,2006,10.64229965209961,0,5.9427995681762695,18.226634979248047,11.890000343322754,0.007874015718698502,0,0,0.07086614519357681
4815810,2007,10.585137367248535,0,5.905361652374268,18.228490829467773,11.529999732971191,0.00272479560226202,0,0.00272479560226202,0.057220708578825
4815810,2008,10.551741600036621,0,5.940171241760254,18.289854049682617,11.050000190734863,0.005263158120214939,0,0.005263158120214939,0.05263157933950424
4815810,2009,10.600298881530762,0,5.937536239624023,18.410675048828125,12,0.0052770450711250305,0,0.0052770450711250305,0.07124010473489761
4815840,2003,10.61652946472168,0,6.436150550842285,19.016935348510742,12.84000015258789,0.0016025641234591603,0.0016025641234591603,0.011217948980629444,0.046474359929561615
4815840,2004,10.602977752685547,0,6.408528804779053,19.156217575073242,13.600000381469727,0,0,0.018121911212801933,0.05271828547120094
4815840,2005,10.57313346862793,0,6.398594856262207,19.17827796936035,10.8100004196167,0,0.003327786922454834,0.013311147689819336,0.05490848422050476
4815840,2006,10.639612197875977,0,6.393590927124023,19.26694107055664,12.600000381469727,0,0,0.010033444501459599,0.06187291070818901
4815840,2007,10.606730461120605,1,6.411818504333496,19.322771072387695,11.1899995803833,0.0016420361353084445,0,0.01149425283074379,0.05090311914682388
4815840,2008,10.585952758789062,1,6.405228614807129,19.400238037109375,12.199999809265137,0.0033057851251214743,0.0033057851251214743,0.01983471028506756,0.04793388396501541
4815840,2009,10.601189613342285,1,6.376727104187012,19.507951736450195,11.960000038146973,0.003401360474526882,0.003401360474526882,0.027210883796215057,0.03911564499139786
4815870,2003,10.651826858520508,0,5.700443744659424,18.213512420654297,13.930000305175781,0,0.0033444815780967474,0.043478261679410934,0.23076923191547394
4815870,2004,10.600198745727539,0,5.63478946685791,18.211984634399414,14.430000305175781,0,0,0.0357142873108387,0.22499999403953552
4815870,2005,10.578944206237793,0,5.648974418640137,18.178890228271484,15.069999694824219,0,0,0.03873239457607269,0.20070423185825348
4815870,2006,10.639891624450684,0,5.616771221160889,18.147113800048828,14.710000038146973,0,0,0.04727272689342499,0.20000000298023224
4815870,2007,10.608920097351074,0,5.525453090667725,18.2040958404541,13.670000076293945,0,0.0039840638637542725,0.055776894092559814,0.19521912932395935
4815870,2008,10.583169937133789,0,5.476463317871094,18.12530517578125,13.3100004196167,0,0.008368200622498989,0.06276150792837143,0.17154811322689056
4815870,2009,10.632086753845215,0,5.379897117614746,18.179916381835938,14.420000076293945,0,0,0.05069124326109886,0.17050690948963165
4815910,2003,10.820104598999023,0,9.377463340759277,21.91526222229004,10.5600004196167,0.006514933425933123,0.043827734887599945,0.2735426127910614,0.16972671449184418
4815910,2004,10.811107635498047,0,9.439784049987793,22.00088882446289,10.130000114440918,0.006359805818647146,0.045393116772174835,0.2986723780632019,0.18570633232593536
4815910,2005,10.763404846191406,0,9.622251510620117,22.065067291259766,10,0.006292640697211027,0.04477710649371147,0.32874080538749695,0.20215937495231628
4815910,2006,10.779772758483887,0,9.559235572814941,22.12593650817871,9.649999618530273,0.006208112929016352,0.04437389597296715,0.3528042435646057,0.225114643573761
4815910,2007,10.825433731079102,0,9.613737106323242,22.2069091796875,9.369999885559082,0.0054779876954853535,0.04248780757188797,0.3719019293785095,0.24310241639614105
4815910,2008,10.826217651367188,0,9.617870330810547,22.260555267333984,9.229999542236328,0.005854567047208548,0.04317743331193924,0.39298781752586365,0.2514802813529968
4815910,2009,10.84567642211914,0,9.624170303344727,22.347694396972656,9.960000038146973,0.007470580283552408,0.04416237026453018,0.40572524070739746,0.2539997398853302
4815960,2003,10.686697006225586,0,7.575071811676025,19.450292587280273,13.720000267028809,0.0010261673014611006,0.002052334602922201,0.1334017515182495,0.35710620880126953
4815960,2004,10.648051261901855,0,7.593374252319336,19.44355010986328,13.25,0.0010075566824525595,0.002015113364905119,0.13904282450675964,0.3783375322818756
4815960,2005,10.623398780822754,0,7.591357231140137,19.418325424194336,13.609999656677246,0.001009591156616807,0.002019182313233614,0.14790509641170502,0.3659767806529999
4815960,2006,10.654053688049316,0,7.584773063659668,19.715795516967773,13.800000190734863,5.081300623714924e-4,0.0035569106694310904,0.14227642118930817,0.3638211488723755
4815960,2007,10.640860557556152,0,7.561641693115234,19.866870880126953,13.369999885559082,5.200207815505564e-4,0.004160166252404451,0.14508579671382904,0.38429537415504456
4815960,2008,10.634051322937012,0,7.566310882568359,19.80007553100586,13.880000114440918,0.0010351967066526413,0.004140786826610565,0.14544513821601868,0.38923394680023193
4815960,2009,10.678214073181152,0,7.537962436676025,19.89875602722168,13.779999732971191,0.0010649627074599266,0.005324813537299633,0.14856229722499847,0.4014909565448761
4815990,2003,10.715209007263184,0,6.499786853790283,19.382352828979492,13.529999732971191,0.0015037594130262733,0.019548872485756874,0.0015037594130262733,0.8030075430870056
4815990,2004,10.67029857635498,0,6.4329400062561035,19.33086395263672,14.220000267028809,0.003215434029698372,0.01768488809466362,0,0.8135048151016235
4815990,2005,10.663725852966309,0,6.42324686050415,19.283390045166016,14.069999694824219,0.001623376621864736,0.01461038924753666,0,0.8198052048683167
4815990,2006,10.664334297180176,0,6.359573841094971,19.30898094177246,12.050000190734863,0.0017301038606092334,0.013840830884873867,0.0017301038606092334,0.8269895911216736
4815990,2007,10.654610633850098,0,6.318968296051025,19.402132034301758,11.520000457763672,0.0018018018454313278,0.01621621660888195,0.0018018018454313278,0.823423445224762
4815990,2008,10.671510696411133,0,6.208590030670166,19.488365173339844,12.859999656677246,0,0.018108651041984558,0.0040241447277367115,0.8450704216957092
4815990,2009,10.703760147094727,0,6.190315246582031,19.598072052001953,14.649999618530273,0.004098360426723957,0.02459016442298889,0.004098360426723957,0.8852459192276001
4816020,2003,10.566374778747559,0,5.945420742034912,17.774890899658203,8.050000190734863,0.007853402756154537,0,0.007853402756154537,0.07329843193292618
4816020,2004,10.585350036621094,0,5.971261978149414,17.798341751098633,11.25,0.0076530613005161285,0.0076530613005161285,0.0076530613005161285,0.09183673560619354
4816020,2005,10.582324981689453,0,5.993961334228516,17.83608055114746,11.770000457763672,0.004987531341612339,0.004987531341612339,0.009975062683224678,0.08977556228637695
