schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,townname,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
41398,42,20,22,9,2,2,1,1,2,2,23,68,30,61.290000915527344,58,31,35790,„˜…Ž <8f>…Œ€,12,8,4,1,20,0,2,42,11,72.2699966430664,36.400001525878906,10,70.5,20,1,0,0,0,0,2,58.09580612182617,61.303226470947266,31,67.96666717529297,23.33333396911621,30,0,NA,NA,8,35790,8
41398,42,20,22,9,2,2,1,1,2,2,23,68,30,61.290000915527344,58,31,35790,„˜…Ž <8f>…Œ€,12,8,4,2,22,0,2,42,20,50.29999923706055,75,20,66.69999694824219,25,1,0,0,0,0,2,58.09580612182617,61.303226470947266,31,67.96666717529297,23.33333396911621,30,0,NA,NA,8,35790,8
41399,66,44,22,14,2,2,1,5,2,2,9,76,58,32.7599983215332,76,58,26609,„<90><81>‰,12,32,4,2,32,0,2,66,26,79.6500015258789,23.100000381469727,26,76.41999816894531,7.699999809265137,1,0,0,1,0,2,79.6500015258789,23.100000381469727,26,76.41999816894531,7.699999809265137,26,0,NA,NA,32,26609,32
41399,66,44,22,14,2,2,1,5,2,2,9,76,58,32.7599983215332,76,58,26609,„<90><81>‰,12,32,4,1,34,0,2,66,32,73.03437805175781,40.60874938964844,32,75.65875244140625,10.056249618530273,NA,1,0,1,0,2,79.6500015258789,23.100000381469727,26,76.41999816894531,7.699999809265137,26,1,32,32,32,26609,32
41400,106,55,51,19,1,1,1,1,3,3,13,79,106,22.639999389648438,74,106,79004,„…—š ‡š”,11,3,4,1,36,0,3,106,36,76.13999938964844,25,36,75.30999755859375,16.700000762939453,1,0,0,0,0,3,74.40650939941406,22.62264060974121,106,78.57886505126953,13.23301887512207,106,0,NA,NA,3,79004,3
41400,106,55,51,19,1,1,1,1,3,3,13,79,106,22.639999389648438,74,106,79004,„…—š ‡š”,11,3,4,2,36,0,3,106,35,72.05999755859375,25.700000762939453,35,82.86000061035156,8.600000381469727,1,0,0,0,0,3,74.40650939941406,22.62264060974121,106,78.57886505126953,13.23301887512207,106,0,NA,NA,3,79004,3
41400,106,55,51,19,1,1,1,1,3,3,13,79,106,22.639999389648438,74,106,79004,„…—š ‡š”,11,3,4,3,34,0,3,106,35,74.970001220703125,17.100000381469727,35,77.660003662109375,14.300000190734863,1,0,0,0,0,3,74.40650939941406,22.62264060974121,106,78.57886505126953,13.23301887512207,106,0,NA,NA,3,79004,3
41402,123,60,63,21,1,1,1,1,4,4,14,76,121,22.309999465942383,72,121,69005,€<81>‘ ˜”‹,11,4,4,1,27,0,4,123,29,67.23999786376953,27.600000381469727,29,75.16999816894531,17.200000762939453,1,0,0,0,0,4,71.97438049316406,22.29173469543457,121,75.7856216430664,14.047107696533203,121,0,NA,NA,4,69005,4
41402,123,60,63,21,1,1,1,1,4,4,14,76,121,22.309999465942383,72,121,69005,€<81>‘ ˜”‹,11,4,4,2,34,0,4,123,33,73.910003662109375,24.200000762939453,33,74.63999938964844,18.200000762939453,1,0,0,0,0,4,71.97438049316406,22.29173469543457,121,75.7856216430664,14.047107696533203,121,0,NA,NA,4,69005,4
41402,123,60,63,21,1,1,1,1,4,4,14,76,121,22.309999465942383,72,121,69005,€<81>‘ ˜”‹,11,4,4,3,33,0,4,123,31,74.12999725341797,16.100000381469727,31,75.87000274658203,9.699999809265137,1,0,0,0,0,4,71.97438049316406,22.29173469543457,121,75.7856216430664,14.047107696533203,121,0,NA,NA,4,69005,4
41402,123,60,63,21,1,1,1,1,4,4,14,76,121,22.309999465942383,72,121,69005,€<81>‘ ˜”‹,11,4,4,4,29,0,4,123,28,72.20999908447266,21.399999618530273,28,77.68000030517578,10.699999809265137,1,0,0,0,0,4,71.97438049316406,22.29173469543457,121,75.7856216430664,14.047107696533203,121,0,NA,NA,4,69005,4
41403,26,15,11,6,2,1,1,5,1,1,12,63,25,34.779998779296875,60,23,72009,„<90>…‰– ‘<90>,12,14,4,1,26,0,1,26,23,60.47999954223633,34.79999923706055,25,62.84000015258789,12,1,0,0,0,0,1,60.47999954223633,34.79999923706055,23,62.84000015258789,12,25,0,NA,NA,14,72009,14
41406,117,54,63,23,2,1,1,4,3,3,29,58,110,51.33000183105469,52,113,85001,„ŒŽ˜,12,26,4,1,38,0,3,117,38,49.7599983215332,47.400001525878906,38,60,23.700000762939453,1,0,0,1,0,3,50.34000015258789,55.29999923706055,76,58.149314880371094,26.049314498901367,73,0,NA,NA,26,85001,26
41406,117,54,63,23,2,1,1,4,3,3,29,58,110,51.33000183105469,52,113,85001,„ŒŽ˜,12,26,4,2,40,0,3,117,38,50.91999816894531,63.20000076293945,35,56.13999938964844,28.600000381469727,1,0,0,1,0,3,50.34000015258789,55.29999923706055,76,58.149314880371094,26.049314498901367,73,0,NA,NA,26,85001,26
41406,117,54,63,23,2,1,1,4,3,3,29,58,110,51.33000183105469,52,113,85001,„ŒŽ˜,12,26,4,3,39,0,3,117,37,55.40972900390625,43.1754035949707,37,57.705406188964844,34.82162094116211,NA,1,0,1,0,3,50.34000015258789,55.29999923706055,76,58.149314880371094,26.049314498901367,73,1,37,37,26,85001,26
41407,118,71,47,20,1,1,1,1,3,3,5,78,110,23.209999084472656,76,112,87007,„<90><90>’˜,11,1,4,1,40,0,3,118,37,75.410003662109375,21.600000381469727,36,77.66999816894531,2.799999952316284,1,0,0,0,0,3,76.01910400390625,23.215179443359375,112,78.21617889404297,4.574545383453369,110,0,NA,NA,1,87007,1
41407,118,71,47,20,1,1,1,1,3,3,5,78,110,23.209999084472656,76,112,87007,„<90><90>’˜,11,1,4,2,40,0,3,118,39,77.87000274658203,23.100000381469727,39,80.79000091552734,2.5999999046325684,1,0,0,0,0,3,76.01910400390625,23.215179443359375,112,78.21617889404297,4.574545383453369,110,0,NA,NA,1,87007,1
41407,118,71,47,20,1,1,1,1,3,3,5,78,110,23.209999084472656,76,112,87007,„<90><90>’˜,11,1,4,3,38,0,3,118,36,74.63999938964844,25,35,75.910003662109375,8.600000381469727,1,0,0,0,0,3,76.01910400390625,23.215179443359375,112,78.21617889404297,4.574545383453369,110,0,NA,NA,1,87007,1
41408,76,38,38,18,1,1,1,2,3,3,19,64,59,35.59000015258789,61,59,84004,š…<81>…‡˜,11,15,4,1,29,0,3,76,24,67.54000091552734,41.70000076293945,24,66.45999908447266,8.300000190734863,1,0,0,0,0,3,61.304744720458984,35.603389739990234,59,63.782371520996094,18.645763397216797,59,0,NA,NA,15,84004,15
41408,76,38,38,18,1,1,1,2,3,3,19,64,59,35.59000015258789,61,59,84004,š…<81>…‡˜,11,15,4,2,27,0,3,76,22,58.5,18.200000762939453,22,64.55000305175781,27.299999237060547,1,0,0,0,0,3,61.304744720458984,35.603389739990234,59,63.782371520996094,18.645763397216797,59,0,NA,NA,15,84004,15
41408,76,38,38,18,1,1,1,2,3,3,19,64,59,35.59000015258789,61,59,84004,š…<81>…‡˜,11,15,4,3,20,0,3,76,13,54.540000915527344,53.79999923706055,13,57.540000915527344,23.100000381469727,1,0,0,0,0,3,61.304744720458984,35.603389739990234,59,63.782371520996094,18.645763397216797,59,0,NA,NA,15,84004,15
41409,87,45,42,17,1,1,1,1,3,3,5,80,80,12.350000381469727,82,81,84004,š…<81>…‡˜,11,2,4,1,29,0,3,87,28,78.79000091552734,10.699999809265137,28,75.18000030517578,10.699999809265137,1,0,0,0,0,3,82.1609878540039,12.323456764221191,81,79.88600158691406,4.980000019073486,80,0,NA,NA,2,84004,2
41409,87,45,42,17,1,1,1,1,3,3,5,80,80,12.350000381469727,82,81,84004,š…<81>…‡˜,11,2,4,2,29,0,3,87,26,84.37999725341797,11.5,26,83.19000244140625,3.799999952316284,1,0,0,0,0,3,82.1609878540039,12.323456764221191,81,79.88600158691406,4.980000019073486,80,0,NA,NA,2,84004,2
41409,87,45,42,17,1,1,1,1,3,3,5,80,80,12.350000381469727,82,81,84004,š…<81>…‡˜,11,2,4,3,29,0,3,87,27,83.5199966430664,14.800000190734863,26,81.6500015258789,0,1,0,0,0,0,3,82.1609878540039,12.323456764221191,81,79.88600158691406,4.980000019073486,80,0,NA,NA,2,84004,2
41411,38,19,19,8,2,1,1,7,2,1,17,67,23,47.83000183105469,63,23,6049,“‰˜’ š‰<81>,12,32,4,1,25,0,1,25,23,63,47.83000183105469,23,67,17,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,32,6049,32
41413,99,47,52,24,1,1,1,2,3,3,20,63,95,52.08000183105469,55,96,70003,ƒ…Œ,11,12,4,1,33,0,3,99,33,55.970001220703125,57.599998474121094,33,61.70000076293945,24.200000762939453,1,0,0,0,0,3,55.16718673706055,52.09583282470703,96,63.484947204589844,19.99052619934082,95,0,NA,NA,12,70003,12
41413,99,47,52,24,1,1,1,2,3,3,20,63,95,52.08000183105469,55,96,70003,ƒ…Œ,11,12,4,2,32,0,3,99,32,59.5,46.900001525878906,31,64.12999725341797,16.100000381469727,1,0,0,0,0,3,55.16718673706055,52.09583282470703,96,63.484947204589844,19.99052619934082,95,0,NA,NA,12,70003,12
41413,99,47,52,24,1,1,1,2,3,3,20,63,95,52.08000183105469,55,96,70003,ƒ…Œ,11,12,4,3,34,0,3,99,31,49.84000015258789,51.599998474121094,31,64.73999786376953,19.399999618530273,1,0,0,0,0,3,55.16718673706055,52.09583282470703,96,63.484947204589844,19.99052619934082,95,0,NA,NA,12,70003,12
41415,86,49,37,15,1,1,1,1,3,2,8,74,80,15,71,80,83006,<8f>…‰–Œ <8f>…™€˜,11,4,4,1,39,0,2,78,40,68.94999694824219,20,40,72.69999694824219,7.5,1,0,0,0,0,2,71.04000091552734,15,80,74.125,7.5,80,0,NA,NA,4,83006,4
41415,86,49,37,15,1,1,1,1,3,2,8,74,80,15,71,80,83006,<8f>…‰–Œ <8f>…™€˜,11,4,4,2,39,0,2,78,40,73.12999725341797,10,40,75.55000305175781,7.5,1,0,0,0,0,2,71.04000091552734,15,80,74.125,7.5,80,0,NA,NA,4,83006,4
41417,91,48,43,19,2,1,1,3,3,2,6,79,70,15.489999771118164,75,71,74005,„‰<90>š<90>,12,10,4,1,38,0,2,79,35,77.970001220703125,8.600000381469727,35,77.56999969482422,2.9000000953674316,1,0,0,0,0,2,74.9835205078125,15.495774269104004,71,78.94000244140625,5.75,70,0,NA,NA,10,74005,10
41417,91,48,43,19,2,1,1,3,3,2,6,79,70,15.489999771118164,75,71,74005,„‰<90>š<90>,12,10,4,2,41,0,2,79,36,72.08000183105469,22.200000762939453,35,80.30999755859375,8.600000381469727,1,0,0,0,0,2,74.9835205078125,15.495774269104004,71,78.94000244140625,5.75,70,0,NA,NA,10,74005,10
41418,74,40,34,13,2,1,1,1,2,2,10,77,72,23.940000534057617,75,71,84004,š…<81>…‡˜,12,5,4,1,40,0,2,74,39,72.87000274658203,28.200000762939453,39,75,12.800000190734863,1,0,0,0,0,2,74.83056640625,23.963380813598633,71,77.0120849609375,9.729166984558105,72,0,NA,NA,5,84004,5
41418,74,40,34,13,2,1,1,1,2,2,10,77,72,23.940000534057617,75,71,84004,š…<81>…‡˜,12,5,4,2,34,0,2,74,32,77.220001220703125,18.799999237060547,33,79.38999938964844,6.099999904632568,1,0,0,0,0,2,74.83056640625,23.963380813598633,71,77.0120849609375,9.729166984558105,72,0,NA,NA,5,84004,5
41419,45,17,28,9,1,2,1,1,2,2,11,78,35,31.43000030517578,76,35,36491,ƒ—™,11,6,4,1,21,0,2,45,18,73.779998779296875,33.29999923706055,18,75.05999755859375,11.100000381469727,1,0,0,1,0,2,73.779998779296875,33.29999923706055,18,75.05999755859375,11.100000381469727,18,0,NA,NA,6,36491,6
41419,45,17,28,9,1,2,1,1,2,2,11,78,35,31.43000030517578,76,35,36491,ƒ—™,11,6,4,2,24,0,2,45,17,78.3505859375,29.450000762939453,17,81.1129379272461,10.89411735534668,NA,1,0,1,0,2,73.779998779296875,33.29999923706055,18,75.05999755859375,11.100000381469727,18,1,17,17,6,36491,6
41420,97,59,38,18,1,1,1,1,3,3,23,66,69,35.709999084472656,67,70,74005,„‰<90>š<90>,11,15,4,1,31,0,3,97,25,64.12000274658203,48,25,66.4000015258789,24,1,0,0,0,0,3,66.54242706298828,35.711429595947266,70,66.11579895019531,23.198551177978516,69,0,NA,NA,15,74005,15
41420,97,59,38,18,1,1,1,1,3,3,23,66,69,35.709999084472656,67,70,74005,„‰<90>š<90>,11,15,4,2,31,0,3,97,26,68.1500015258789,23.100000381469727,25,61.20000076293945,36,1,0,0,0,0,3,66.54242706298828,35.711429595947266,70,66.11579895019531,23.198551177978516,69,0,NA,NA,15,74005,15
41420,97,59,38,18,1,1,1,1,3,3,23,66,69,35.709999084472656,67,70,74005,„‰<90>š<90>,11,15,4,3,35,0,3,97,19,67.529998779296875,36.79999923706055,19,72.20999908447266,5.300000190734863,1,0,0,0,0,3,66.54242706298828,35.711429595947266,70,66.11579895019531,23.198551177978516,69,0,NA,NA,15,74005,15
41421,21,21,0,9,2,1,1,4,1,1,25,58,20,71.43000030517578,55,21,70003,ƒ…Œ,12,66,4,1,21,0,1,21,21,55.04999923706055,71.4000015258789,20,57.900001525878906,25,1,0,0,0,0,1,55.04999923706055,71.4000015258789,21,57.900001525878906,25,20,0,NA,NA,66,70003,66
41423,119,65,54,20,1,1,1,2,3,3,11,78,110,18.350000381469727,76,109,69005,€<81>‘ ˜”‹,11,7,4,1,40,0,3,120,38,76.58000183105469,13.199999809265137,38,76.61000061035156,13.199999809265137,1,0,0,0,0,3,75.99981689453125,18.37614631652832,109,77.52872467041016,10.943635940551758,110,0,NA,NA,7,69005,7
41423,119,65,54,20,1,1,1,2,3,3,11,78,110,18.350000381469727,76,109,69005,€<81>‘ ˜”‹,11,7,4,2,40,0,3,120,33,74.18000030517578,21.200000762939453,34,79.18000030517578,5.900000095367432,1,0,0,0,0,3,75.99981689453125,18.37614631652832,109,77.52872467041016,10.943635940551758,110,0,NA,NA,7,69005,7
41423,119,65,54,20,1,1,1,2,3,3,11,78,110,18.350000381469727,76,109,69005,€<81>‘ ˜”‹,11,7,4,3,40,0,3,120,38,77,21.100000381469727,38,76.970001220703125,13.199999809265137,1,0,0,0,0,3,75.99981689453125,18.37614631652832,109,77.52872467041016,10.943635940551758,110,0,NA,NA,7,69005,7
41424,69,42,27,12,1,1,1,1,2,2,18,68,61,32.790000915527344,67,61,84004,š…<81>…‡˜,11,7,4,1,35,0,2,69,30,63.66999816894531,40,30,64.2699966430664,20,1,0,0,0,0,2,66.64295196533203,32.783607482910156,61,67.80705261230469,18.01803207397461,61,0,NA,NA,7,84004,7
41424,69,42,27,12,1,1,1,1,2,2,18,68,61,32.790000915527344,67,61,84004,š…<81>…‡˜,11,7,4,2,34,0,2,69,31,69.5199966430664,25.799999237060547,31,71.2300033569336,16.100000381469727,1,0,0,0,0,2,66.64295196533203,32.783607482910156,61,67.80705261230469,18.01803207397461,61,0,NA,NA,7,84004,7
41425,94,48,46,20,2,1,1,1,3,3,17,73,90,52.27000045776367,64,88,84004,š…<81>…‡˜,12,6,4,1,34,0,3,94,32,60.90999984741211,68.80000305175781,33,67.69999694824219,15.199999809265137,1,0,0,1,0,3,63.42694854736328,55.940677642822266,59,71.19770812988281,18.045902252197266,61,0,NA,NA,6,84004,6
41425,94,48,46,20,2,1,1,1,3,3,17,73,90,52.27000045776367,64,88,84004,š…<81>…‡˜,12,6,4,3,29,0,3,94,27,66.410003662109375,40.70000076293945,28,75.31999969482422,21.399999618530273,1,0,0,1,0,3,63.42694854736328,55.940677642822266,59,71.19770812988281,18.045902252197266,61,0,NA,NA,6,84004,6
41425,94,48,46,20,2,1,1,1,3,3,17,73,90,52.27000045776367,64,88,84004,š…<81>…‡˜,12,6,4,2,31,0,3,94,29,65.165863037109375,44.80207061767578,29,76.79103088378906,14.800000190734863,NA,1,0,1,0,3,63.42694854736328,55.940677642822266,59,71.19770812988281,18.045902252197266,61,1,29,29,6,84004,6
41426,98,54,44,19,2,1,1,1,3,3,4,82,93,9.890000343322754,85,91,87007,„<90><90>’˜,12,5,4,1,32,0,3,98,30,86.5999984741211,6.699999809265137,30,81.83000183105469,6.699999809265137,1,0,0,1,0,3,85.86138153076172,6.89310359954834,58,82.53482818603516,3.465517282485962,58,0,NA,NA,5,87007,5
41426,98,54,44,19,2,1,1,1,3,3,4,82,93,9.890000343322754,85,91,87007,„<90><90>’˜,12,5,4,2,36,0,3,98,28,85.06999969482422,7.099999904632568,28,83.29000091552734,0,1,0,0,1,0,3,85.86138153076172,6.89310359954834,58,82.53482818603516,3.465517282485962,58,0,NA,NA,5,87007,5
41426,98,54,44,19,2,1,1,1,3,3,4,82,93,9.890000343322754,85,91,87007,„<90><90>’˜,12,5,4,3,30,0,3,98,33,83.4860610961914,15.157272338867188,35,81.11371612548828,4.885714054107666,NA,1,0,1,0,3,85.86138153076172,6.89310359954834,58,82.53482818603516,3.465517282485962,58,1,35,33,5,87007,5
41427,63,37,26,13,2,1,1,5,3,2,28,60,39,50,58,40,70003,ƒ…Œ,12,25,4,1,25,0,2,53,18,54.38999938964844,66.69999694824219,17,57.349998474121094,29.399999618530273,1,0,0,0,0,2,57.77799987792969,50.03499984741211,40,59.561283111572266,28.21538543701172,39,0,NA,NA,25,70003,25
41427,63,37,26,13,2,1,1,5,3,2,28,60,39,50,58,40,70003,ƒ…Œ,12,25,4,2,28,0,2,53,22,60.54999923706055,36.400001525878906,22,61.27000045776367,27.299999237060547,1,0,0,0,0,2,57.77799987792969,50.03499984741211,40,59.561283111572266,28.21538543701172,39,0,NA,NA,25,70003,25
41431,76,38,38,16,1,1,1,0,2,2,6,81,72,26.389999389648438,74,72,37507,„™<90>Ž ‰”Œ€,11,1,4,1,36,0,2,76,34,72.089996337890625,29.399999618530273,34,78.5,5.900000095367432,1,0,0,0,0,2,74.4175033569336,26.391666412353516,72,80.959442138671875,5.583333492279053,72,0,NA,NA,1,37507,1
41431,76,38,38,16,1,1,1,0,2,2,6,81,72,26.389999389648438,74,72,37507,„™<90>Ž ‰”Œ€,11,1,4,2,40,0,2,76,38,76.5,23.700000762939453,38,83.160003662109375,5.300000190734863,1,0,0,0,0,2,74.4175033569336,26.391666412353516,72,80.959442138671875,5.583333492279053,72,0,NA,NA,1,37507,1
41432,75,42,33,14,1,1,1,3,3,2,5,78,61,19.670000076293945,74,61,69005,€<81>‘ ˜”‹,11,16,4,1,33,0,2,66,31,73.3499984741211,16.100000381469727,31,76.61000061035156,6.5,1,0,0,1,0,2,73.3499984741211,16.100000381469727,31,76.61000061035156,6.5,31,0,NA,NA,16,69005,16
41432,75,42,33,14,1,1,1,3,3,2,5,78,61,19.670000076293945,74,61,69005,€<81>‘ ˜”‹,11,16,4,2,33,0,2,66,30,74.67166900634766,23.358999252319336,30,79.43633270263672,3.450000047683716,NA,1,0,1,0,2,73.3499984741211,16.100000381469727,31,76.61000061035156,6.5,31,1,30,30,16,69005,16
41433,78,38,40,16,1,1,1,1,2,2,6,81,65,14.930000305175781,76,67,72009,„<90>…‰– ‘<90>,11,3,4,1,40,0,2,78,36,77,11.100000381469727,35,81.5999984741211,8.600000381469727,1,0,0,0,0,2,76.06074523925781,14.940298080444336,67,81.429229736328125,6.153846263885498,65,0,NA,NA,3,72009,3
41433,78,38,40,16,1,1,1,1,2,2,6,81,65,14.930000305175781,76,67,72009,„<90>…‰– ‘<90>,11,3,4,2,38,0,2,78,31,74.970001220703125,19.399999618530273,30,81.2300033569336,3.299999952316284,1,0,0,0,0,2,76.06074523925781,14.940298080444336,67,81.429229736328125,6.153846263885498,65,0,NA,NA,3,72009,3
41434,102,52,50,18,1,1,1,1,3,3,14,72,95,39.36000061035156,66,94,83006,<8f>…‰–Œ <8f>…™€˜,11,4,4,2,32,0,3,102,31,64.6500015258789,32.29999923706055,31,73.7699966430664,9.699999809265137,1,0,0,1,0,3,66.58499908447266,37.099998474121094,62,72.625,11.300000190734863,62,0,NA,NA,4,83006,4
41434,102,52,50,18,1,1,1,1,3,3,14,72,95,39.36000061035156,66,94,83006,<8f>…‰–Œ <8f>…™€˜,11,4,4,3,34,0,3,102,31,68.5199966430664,41.900001525878906,31,71.4800033569336,12.899999618530273,1,0,0,1,0,3,66.58499908447266,37.099998474121094,62,72.625,11.300000190734863,62,0,NA,NA,4,83006,4
41434,102,52,50,18,1,1,1,1,3,3,14,72,95,39.36000061035156,66,94,83006,<8f>…‰–Œ <8f>…™€˜,11,4,4,1,36,0,3,102,32,64.86656188964844,43.73875045776367,33,70.82575988769531,19.07272720336914,NA,1,0,1,0,3,66.58499908447266,37.099998474121094,62,72.625,11.300000190734863,62,1,33,32,4,83006,4
41435,97,47,50,19,1,1,1,1,3,3,11,76,92,27.959999084472656,70,93,83006,<8f>…‰–Œ <8f>…™€˜,11,1,4,1,35,0,3,97,34,73.29000091552734,32.400001525878906,34,76.70999908447266,11.800000190734863,1,0,0,1,0,3,67.3705062866211,32.230506896972656,59,76.08930969238281,12.089654922485352,58,0,NA,NA,1,83006,1
41435,97,47,50,19,1,1,1,1,3,3,11,76,92,27.959999084472656,70,93,83006,<8f>…‰–Œ <8f>…™€˜,11,1,4,3,26,0,3,97,25,59.31999969482422,32,24,75.20999908447266,12.5,1,0,0,1,0,3,67.3705062866211,32.230506896972656,59,76.08930969238281,12.089654922485352,58,0,NA,NA,1,83006,1
41435,97,47,50,19,1,1,1,1,3,3,11,76,92,27.959999084472656,70,93,83006,<8f>…‰–Œ <8f>…™€˜,11,1,4,2,36,0,3,97,34,74.56294250488281,20.54941177368164,34,75.84764862060547,9.141176223754883,NA,1,0,1,0,3,67.3705062866211,32.230506896972656,59,76.08930969238281,12.089654922485352,58,1,34,34,1,83006,1
41436,160,73,87,24,1,1,1,1,5,4,4,76,136,16.780000686645508,73,143,83006,<8f>…‰–Œ <8f>…™€˜,11,3,4,1,37,0,4,150,35,68.88999938964844,31.399999618530273,33,76.20999908447266,6.099999904632568,1,0,0,1,0,4,73.748321533203125,18.68224334716797,107,76.1162109375,2.9116504192352295,103,0,NA,NA,3,83006,3
41436,160,73,87,24,1,1,1,1,5,4,4,76,136,16.780000686645508,73,143,83006,<8f>…‰–Œ <8f>…™€˜,11,3,4,2,38,0,4,150,36,74.88999938964844,16.700000762939453,36,77.33000183105469,0,1,0,0,1,0,4,73.748321533203125,18.68224334716797,107,76.1162109375,2.9116504192352295,103,0,NA,NA,3,83006,3
41436,160,73,87,24,1,1,1,1,5,4,4,76,136,16.780000686645508,73,143,83006,<8f>…‰–Œ <8f>…™€˜,11,3,4,4,37,0,4,150,36,77.33000183105469,8.300000190734863,34,74.73999786376953,2.9000000953674316,1,0,0,1,0,4,73.748321533203125,18.68224334716797,107,76.1162109375,2.9116504192352295,103,0,NA,NA,3,83006,3
41436,160,73,87,24,1,1,1,1,5,4,4,76,136,16.780000686645508,73,143,83006,<8f>…‰–Œ <8f>…™€˜,11,3,4,3,38,0,4,150,36,70.77583312988281,11.126111030578613,33,75.63727569580078,7.396969795227051,NA,1,0,1,0,4,73.748321533203125,18.68224334716797,107,76.1162109375,2.9116504192352295,103,1,33,36,3,83006,3
41437,66,36,30,18,1,1,1,1,2,2,11,73,62,20.6299991607666,74,63,97006,<8f>…˜™„ ƒ…„,11,3,4,1,30,0,2,66,27,72.33000183105469,25.899999618530273,27,70.69999694824219,11.100000381469727,1,0,0,0,0,2,74.1138687133789,19.351612091064453,62,73.11048126220703,11.269354820251465,62,0,NA,NA,3,97006,3
41437,66,36,30,18,1,1,1,1,2,2,11,73,62,20.6299991607666,74,63,97006,<8f>…˜™„ ƒ…„,11,3,4,2,36,0,2,66,35,75.48999786376953,14.300000190734863,35,74.970001220703125,11.399999618530273,1,0,0,0,0,2,74.1138687133789,19.351612091064453,62,73.11048126220703,11.269354820251465,62,0,NA,NA,3,97006,3
41440,74,49,25,19,1,1,1,0,2,2,14,75,69,26.760000228881836,74,71,37606,š‰<90>˜€,11,2,4,1,37,0,2,74,34,77.73999786376953,26.5,34,78.44000244140625,17.600000381469727,1,0,0,0,0,2,73.87323760986328,26.760562896728516,71,74.91463470458984,14.455072402954102,69,0,NA,NA,2,37606,2
41440,74,49,25,19,1,1,1,0,2,2,14,75,69,26.760000228881836,74,71,37606,š‰<90>˜€,11,2,4,2,37,0,2,74,37,70.31999969482422,27,35,71.48999786376953,11.399999618530273,1,0,0,0,0,2,73.87323760986328,26.760562896728516,71,74.91463470458984,14.455072402954102,69,0,NA,NA,2,37606,2
41441,91,45,46,21,1,2,1,1,3,3,16,73,87,29.889999389648438,71,87,35709,Œ€‰˜€,11,1,4,2,32,0,3,96,29,76.55000305175781,13.800000190734863,29,71.16999816894531,20.700000762939453,1,0,0,1,0,3,72.17696380615234,26.769643783569336,56,71.05428314208984,19.639286041259766,56,0,NA,NA,1,35709,1
41441,91,45,46,21,1,2,1,1,3,3,16,73,87,29.889999389648438,71,87,35709,Œ€‰˜€,11,1,4,3,32,0,3,96,27,67.4800033569336,40.70000076293945,27,70.93000030517578,18.5,1,0,0,1,0,3,72.17696380615234,26.769643783569336,56,71.05428314208984,19.639286041259766,56,0,NA,NA,1,35709,1
41441,91,45,46,21,1,2,1,1,3,3,16,73,87,29.889999389648438,71,87,35709,Œ€‰˜€,11,1,4,1,32,0,3,96,31,68.873870849609375,35.52677536010742,31,76.51483917236328,9.425806045532227,NA,1,0,1,0,3,72.17696380615234,26.769643783569336,56,71.05428314208984,19.639286041259766,56,1,31,31,1,35709,1
41442,78,37,41,16,1,1,1,2,2,2,19,73,63,19.700000762939453,61,66,74005,„‰<90>š<90>,11,13,4,1,39,0,2,78,33,62.63999938964844,15.199999809265137,30,75.12999725341797,13.300000190734863,1,0,0,0,0,2,60.92499923706055,19.700000762939453,66,72.84095001220703,19.009523391723633,63,0,NA,NA,13,74005,13
41442,78,37,41,16,1,1,1,2,2,2,19,73,63,19.700000762939453,61,66,74005,„‰<90>š<90>,11,13,4,2,39,0,2,78,33,59.209999084472656,24.200000762939453,33,70.76000213623047,24.200000762939453,1,0,0,0,0,2,60.92499923706055,19.700000762939453,66,72.84095001220703,19.009523391723633,63,0,NA,NA,13,74005,13
41443,114,50,64,18,1,1,1,1,3,3,18,73,102,30.690000534057617,69,101,79004,„…—š ‡š”,11,5,4,1,37,0,3,114,33,67.1500015258789,30.299999237060547,33,72.94000244140625,24.200000762939453,1,0,0,0,0,3,68.87366485595703,30.681188583374023,101,73.36431121826172,17.60784339904785,102,0,NA,NA,5,79004,5
41443,114,50,64,18,1,1,1,1,3,3,18,73,102,30.690000534057617,69,101,79004,„…—š ‡š”,11,5,4,2,38,0,3,114,35,68.88999938964844,31.399999618530273,35,74.4000015258789,11.399999618530273,1,0,0,0,0,3,68.87366485595703,30.681188583374023,101,73.36431121826172,17.60784339904785,102,0,NA,NA,5,79004,5
41443,114,50,64,18,1,1,1,1,3,3,18,73,102,30.690000534057617,69,101,79004,„…—š ‡š”,11,5,4,3,39,0,3,114,33,70.58000183105469,30.299999237060547,34,72.70999908447266,17.600000381469727,1,0,0,0,0,3,68.87366485595703,30.681188583374023,101,73.36431121826172,17.60784339904785,102,0,NA,NA,5,79004,5
